FIPS,Geography,Year,chlamydia_cases,congenital_syphilis_cases,"early_non-primary,_non-secondary_syphilis_cases",gonorrhea_cases,primary_and_secondary_syphilis_cases,chlamydia_rate_per_100000,congenital_syphilis_rate_per_100000,"early_non-primary,_non-secondary_syphilis_rate_per_100000",gonorrhea_rate_per_100000,primary_and_secondary_syphilis_rate_per_100000,households_living_below_the_federal_poverty_level_numerator,population_25_years_and_older_w/o_hs_diploma_numerator,uninsured_numerator,vacant_housing_numerator,households_living_below_the_federal_poverty_level_percent,population_25_years_and_older_w/o_hs_diploma_percent,uninsured_percent,vacant_housing_percent
50,Vermont,2018,1712.0,0.0,18.0,268.0,11.0,274.2,0.0,2.9,42.9,1.8,,,,,6.2,6.5,4.0,22.5
50,Vermont,2019,1718.0,0.0,11.0,175.0,11.0,275.3,0.0,1.8,28.0,1.8,,,,,5.8,6.9,4.5,22.6
50,Vermont,2020,1117.0,0.0,11.0,139.0,3.0,173.9,0.0,1.7,21.6,0.5,,,,,4.3,5.8,4.1,22.9
50,Vermont,2021,910.0,1.0,4.0,136.0,9.0,141.0,18.6,0.6,21.1,1.4,,,,,6.3,5.5,3.7,19.8
51,Virginia,2000,15352.0,7.0,140.0,10175.0,126.0,216.1,7.1,2.0,143.2,1.8,,,,,,,,
51,Virginia,2001,18337.0,3.0,133.0,11095.0,102.0,255.0,3.0,1.8,154.3,1.4,,,,,,,,
51,Virginia,2002,18518.0,1.0,94.0,10462.0,71.0,254.5,1.0,1.3,143.8,1.0,,,,,,,,
51,Virginia,2003,19439.0,1.0,74.0,9066.0,82.0,264.4,1.0,1.0,123.3,1.1,,,,,,,,
51,Virginia,2004,21635.0,6.0,108.0,8565.0,116.0,290.2,5.8,1.4,114.9,1.6,,,,,,,,
51,Virginia,2005,22668.0,3.0,148.0,8346.0,143.0,300.3,2.9,2.0,110.6,1.9,,,,,,,,
51,Virginia,2006,24087.0,3.0,165.0,6476.0,190.0,315.5,2.8,2.2,84.8,2.5,,,,,,,,
51,Virginia,2007,24579.0,1.0,177.0,6269.0,230.0,319.0,0.9,2.3,81.4,3.0,,,,,,,,
51,Virginia,2008,31218.0,4.0,238.0,10337.0,266.0,401.2,3.7,3.1,132.9,3.4,,,,,,,,
51,Virginia,2009,30903.0,2.0,233.0,7789.0,299.0,393.0,1.9,3.0,99.1,3.8,,,,,,,,
51,Virginia,2010,30797.0,1.0,275.0,7402.0,279.0,383.8,1.0,3.4,92.3,3.5,,,,,,,,
51,Virginia,2011,36314.0,0.0,289.0,6518.0,213.0,448.3,0.0,3.6,80.5,2.6,,,,,8.2,12.1,12.5,11.7
51,Virginia,2012,34963.0,1.0,303.0,6885.0,285.0,427.2,1.0,3.7,84.1,3.5,,,,,8.6,12.1,12.5,10.6
51,Virginia,2013,33316.0,3.0,354.0,6952.0,315.0,403.7,2.9,4.3,84.2,3.8,,,,,8.4,11.6,12.3,10.5
51,Virginia,2014,36048.0,2.0,274.0,8250.0,289.0,433.7,1.9,3.3,99.3,3.5,,,,,8.3,11.5,10.9,10.5
51,Virginia,2015,35349.0,3.0,410.0,8099.0,334.0,422.7,2.9,4.9,96.9,4.0,,,,,7.8,11.1,9.1,10.4
51,Virginia,2016,39666.0,8.0,602.0,11084.0,459.0,471.6,7.8,7.2,131.8,5.5,,,,,7.6,10.7,8.7,10.6
51,Virginia,2017,42374.0,12.0,659.0,12596.0,536.0,500.7,12.0,7.8,148.8,6.3,,,,,7.1,10.3,8.8,11.2
51,Virginia,2018,42965.0,10.0,668.0,11776.0,702.0,505.4,10.0,7.9,138.5,8.3,,,,,7.1,10.1,8.8,10.3
51,Virginia,2019,48169.0,11.0,679.0,13840.0,659.0,564.3,11.3,8.0,162.1,7.7,,,,,6.5,10.0,7.9,10.4
51,Virginia,2020,40965.0,15.0,646.0,15217.0,701.0,474.6,15.8,7.5,176.3,8.1,,,,,5.8,8.6,7.2,10.4
51,Virginia,2021,40409.0,18.0,642.0,14323.0,745.0,467.6,18.8,7.4,165.7,8.6,,,,,6.9,8.6,6.8,8.8
53,Washington,2000,13066.0,0.0,20.0,2418.0,66.0,221.0,0.0,0.3,40.9,1.1,,,,,,,,
53,Washington,2001,13631.0,0.0,19.0,2991.0,57.0,227.6,0.0,0.3,49.9,1.0,,,,,,,,
53,Washington,2002,14934.0,2.0,23.0,2925.0,70.0,246.6,2.5,0.4,48.3,1.2,,,,,,,,
53,Washington,2003,16797.0,0.0,36.0,2753.0,82.0,275.0,0.0,0.6,45.1,1.3,,,,,,,,
53,Washington,2004,17635.0,0.0,51.0,2810.0,150.0,285.3,0.0,0.8,45.5,2.4,,,,,,,,
53,Washington,2005,18616.0,0.0,63.0,3739.0,152.0,297.4,0.0,1.0,59.7,2.4,,,,,,,,
53,Washington,2006,17819.0,0.0,81.0,4231.0,182.0,279.7,0.0,1.3,66.4,2.9,,,,,,,,
53,Washington,2007,18784.0,2.0,76.0,3653.0,154.0,290.6,2.2,1.2,56.5,2.4,,,,,,,,
53,Washington,2008,21402.0,0.0,98.0,3127.0,181.0,325.9,0.0,1.5,47.6,2.8,,,,,,,,
53,Washington,2009,21387.0,1.0,64.0,2285.0,139.0,320.6,1.1,1.0,34.2,2.1,,,,,,,,
53,Washington,2010,21348.0,1.0,109.0,2864.0,266.0,316.6,1.2,1.6,42.5,3.9,,,,,,,,
53,Washington,2011,23280.0,2.0,146.0,2737.0,328.0,341.0,2.3,2.1,40.1,4.8,,,,,9.4,9.8,14.2,9.5
53,Washington,2012,24596.0,0.0,181.0,3238.0,302.0,356.6,0.0,2.6,46.9,4.4,,,,,9.3,9.6,13.9,9.5
53,Washington,2013,24950.0,0.0,204.0,4369.0,284.0,358.3,0.0,2.9,62.7,4.1,,,,,9.5,9.9,14.0,9.7
53,Washington,2014,26577.0,2.0,198.0,6221.0,344.0,376.7,2.3,2.8,88.2,4.9,,,,,8.8,9.5,9.2,9.6
53,Washington,2015,28699.0,5.0,293.0,7171.0,445.0,400.6,5.6,4.1,100.1,6.2,,,,,7.9,9.1,6.6,8.8
53,Washington,2016,31254.0,3.0,446.0,8174.0,565.0,428.4,3.3,6.1,112.1,7.7,,,,,7.1,9.1,6.0,8.5
53,Washington,2017,32231.0,6.0,588.0,9915.0,677.0,434.2,6.9,7.9,133.6,9.1,,,,,7.1,8.7,6.1,8.5
53,Washington,2018,34449.0,6.0,599.0,11207.0,802.0,457.9,7.0,8.0,149.0,10.7,,,,,6.3,8.4,6.4,8.0
53,Washington,2019,37795.0,17.0,721.0,11736.0,816.0,496.3,20.0,9.5,154.1,10.7,,,,,6.2,8.3,6.6,8.2
53,Washington,2020,31181.0,10.0,617.0,11667.0,836.0,404.0,12.0,8.0,151.2,10.8,,,,,6.1,7.9,6.3,7.9
53,Washington,2021,29632.0,53.0,866.0,11231.0,1506.0,382.9,63.2,11.2,145.1,19.5,,,,,6.5,7.7,6.4,7.2
54,West Virginia,2000,2143.0,0.0,3.0,645.0,3.0,118.6,0.0,0.2,35.7,0.2,,,,,,,,
54,West Virginia,2001,2361.0,0.0,1.0,729.0,5.0,131.3,0.0,0.1,40.5,0.3,,,,,,,,
54,West Virginia,2002,2464.0,0.0,1.0,974.0,2.0,136.9,0.0,0.1,54.1,0.1,,,,,,,,
54,West Virginia,2003,2585.0,0.0,2.0,847.0,2.0,143.4,0.0,0.1,47.0,0.1,,,,,,,,
54,West Virginia,2004,2758.0,0.0,9.0,892.0,3.0,152.9,0.0,0.5,49.5,0.2,,,,,,,,
54,West Virginia,2005,2944.0,0.0,3.0,770.0,3.0,163.2,0.0,0.2,42.7,0.2,,,,,,,,
54,West Virginia,2006,2910.0,0.0,6.0,953.0,11.0,160.9,0.0,0.3,52.7,0.6,,,,,,,,
54,West Virginia,2007,3168.0,1.0,9.0,930.0,6.0,174.8,4.5,0.5,51.3,0.3,,,,,,,,
54,West Virginia,2008,3316.0,1.0,16.0,746.0,13.0,182.6,4.7,0.9,41.1,0.7,,,,,,,,
54,West Virginia,2009,3604.0,0.0,8.0,475.0,8.0,197.9,0.0,0.4,26.1,0.4,,,,,,,,
54,West Virginia,2010,3876.0,0.0,4.0,579.0,6.0,209.0,0.0,0.2,31.2,0.3,,,,,,,,
54,West Virginia,2011,4295.0,0.0,0.0,796.0,4.0,231.4,0.0,0.0,42.9,0.2,,,,,13.7,15.8,14.9,16.6
54,West Virginia,2012,4790.0,0.0,10.0,831.0,8.0,258.0,0.0,0.5,44.8,0.4,,,,,12.9,15.5,14.4,16.0
54,West Virginia,2013,5139.0,0.0,10.0,1063.0,15.0,277.2,0.0,0.5,57.3,0.8,,,,,13.5,15.4,14.0,16.0
54,West Virginia,2014,4719.0,0.0,23.0,841.0,28.0,255.2,0.0,1.2,45.5,1.5,,,,,13.1,14.9,8.6,16.9
54,West Virginia,2015,4958.0,0.0,40.0,769.0,52.0,269.2,0.0,2.2,41.7,2.8,,,,,13.5,14.0,6.0,17.1
54,West Virginia,2016,4821.0,2.0,51.0,919.0,53.0,263.3,10.5,2.8,50.2,2.9,,,,,12.9,14.0,5.3,18.6
54,West Virginia,2017,4140.0,3.0,34.0,1296.0,62.0,227.8,16.1,1.9,71.3,3.4,,,,,14.1,12.9,6.1,19.8
54,West Virginia,2018,3599.0,1.0,55.0,1143.0,65.0,199.5,5.5,3.0,63.3,3.6,,,,,13.0,12.2,6.4,17.8
54,West Virginia,2019,5609.0,6.0,83.0,1771.0,79.0,313.0,33.1,4.6,98.8,4.4,,,,,11.1,12.9,6.7,18.6
54,West Virginia,2020,5431.0,9.0,111.0,1780.0,127.0,303.4,52.0,6.2,99.5,7.1,,,,,10.9,10.9,6.6,18.1
54,West Virginia,2021,5226.0,15.0,99.0,1639.0,212.0,293.1,87.2,5.6,91.9,11.9,,,,,12.3,11.2,6.1,15.9
55,Wisconsin,2000,16365.0,4.0,72.0,7013.0,48.0,304.5,5.8,1.3,130.5,0.9,,,,,,,,
55,Wisconsin,2001,16291.0,2.0,43.0,6014.0,22.0,301.2,2.9,0.8,111.2,0.4,,,,,,,,
55,Wisconsin,2002,17000.0,1.0,66.0,6341.0,30.0,312.1,1.5,1.2,116.4,0.6,,,,,,,,
55,Wisconsin,2003,17942.0,0.0,54.0,5663.0,16.0,327.4,0.0,1.0,103.3,0.3,,,,,,,,
55,Wisconsin,2004,19217.0,1.0,55.0,5053.0,29.0,348.6,1.4,1.0,91.7,0.5,,,,,,,,
55,Wisconsin,2005,20461.0,2.0,58.0,5869.0,41.0,369.2,2.8,1.0,105.9,0.7,,,,,,,,
55,Wisconsin,2006,20190.0,0.0,60.0,6927.0,68.0,362.4,0.0,1.1,124.3,1.2,,,,,,,,
55,Wisconsin,2007,19555.0,1.0,91.0,6752.0,66.0,349.1,1.4,1.6,120.5,1.2,,,,,,,,
55,Wisconsin,2008,20996.0,1.0,78.0,6087.0,65.0,373.1,1.4,1.4,108.2,1.2,,,,,,,,
55,Wisconsin,2009,20906.0,0.0,66.0,5201.0,44.0,370.0,0.0,1.2,92.0,0.8,,,,,,,,
55,Wisconsin,2010,23236.0,1.0,52.0,5091.0,49.0,408.3,1.5,0.9,89.5,0.9,,,,,,,,
55,Wisconsin,2011,24619.0,1.0,57.0,4789.0,65.0,431.5,1.5,1.0,83.9,1.1,,,,,8.8,9.7,9.0,13.6
55,Wisconsin,2012,23726.0,0.0,86.0,4704.0,91.0,414.8,0.0,1.5,82.2,1.6,,,,,8.9,9.2,9.0,13.1
55,Wisconsin,2013,23572.0,0.0,62.0,4599.0,95.0,410.9,0.0,1.1,80.2,1.7,,,,,9.2,9.1,9.1,13.1
55,Wisconsin,2014,23154.0,0.0,91.0,4078.0,86.0,402.6,0.0,1.6,70.9,1.5,,,,,9.0,8.7,7.3,12.9
55,Wisconsin,2015,24381.0,0.0,95.0,5260.0,79.0,423.2,0.0,1.6,91.3,1.4,,,,,7.9,8.6,5.7,12.7
55,Wisconsin,2016,26894.0,1.0,150.0,6498.0,132.0,465.9,1.5,2.6,112.6,2.3,,,,,7.7,8.1,5.3,12.8
55,Wisconsin,2017,27740.0,3.0,199.0,7661.0,173.0,479.1,4.6,3.4,132.3,3.0,,,,,7.1,7.6,5.4,12.8
55,Wisconsin,2018,28027.0,1.0,163.0,7882.0,152.0,482.6,1.6,2.8,135.7,2.6,,,,,7.0,7.9,5.5,12.5
55,Wisconsin,2019,29080.0,2.0,193.0,8846.0,179.0,499.4,3.2,3.3,151.9,3.1,,,,,6.2,7.2,5.7,12.4
55,Wisconsin,2020,26564.0,7.0,230.0,10346.0,366.0,450.8,11.6,3.9,175.6,6.2,,,,,6.0,6.9,5.6,12.6
55,Wisconsin,2021,27847.0,15.0,375.0,10455.0,723.0,472.3,24.3,6.4,177.3,12.3,,,,,6.8,6.7,5.4,10.9
56,Wyoming,2000,807.0,0.0,0.0,53.0,1.0,163.4,0.0,0.0,10.7,0.2,,,,,,,,
56,Wyoming,2001,839.0,0.0,0.0,77.0,1.0,170.2,0.0,0.0,15.6,0.2,,,,,,,,
56,Wyoming,2002,944.0,0.0,0.0,65.0,0.0,190.0,0.0,0.0,13.1,0.0,,,,,,,,
56,Wyoming,2003,960.0,0.0,1.0,46.0,0.0,192.4,0.0,0.2,9.2,0.0,,,,,,,,
56,Wyoming,2004,1082.0,0.0,0.0,59.0,3.0,215.2,0.0,0.0,11.7,0.6,,,,,,,,
56,Wyoming,2005,1173.0,0.0,0.0,87.0,0.0,231.8,0.0,0.0,17.2,0.0,,,,,,,,
56,Wyoming,2006,1422.0,0.0,0.0,120.0,0.0,277.4,0.0,0.0,23.4,0.0,,,,,,,,
56,Wyoming,2007,1197.0,0.0,0.0,81.0,4.0,228.8,0.0,0.0,15.5,0.8,,,,,,,,
56,Wyoming,2008,1577.0,0.0,1.0,124.0,3.0,296.1,0.0,0.2,23.3,0.6,,,,,,,,
56,Wyoming,2009,1963.0,0.0,0.0,74.0,3.0,360.6,0.0,0.0,13.6,0.6,,,,,,,,
56,Wyoming,2010,2113.0,0.0,3.0,40.0,0.0,374.3,0.0,0.5,7.1,0.0,,,,,,,,
56,Wyoming,2011,2092.0,0.0,0.0,46.0,0.0,368.8,0.0,0.0,8.1,0.0,,,,,7.9,8.0,15.4,16.2
56,Wyoming,2012,2102.0,0.0,2.0,44.0,4.0,364.7,0.0,0.3,7.6,0.7,,,,,8.5,8.3,15.4,15.7
56,Wyoming,2013,2005.0,0.0,1.0,66.0,1.0,344.4,0.0,0.2,11.3,0.2,,,,,8.4,6.5,13.4,15.6
56,Wyoming,2014,1972.0,0.0,1.0,116.0,4.0,338.5,0.0,0.2,19.9,0.7,,,,,7.4,7.5,12.0,13.3
56,Wyoming,2015,2037.0,0.0,1.0,175.0,5.0,347.8,0.0,0.2,29.9,0.9,,,,,6.7,7.8,11.5,15.0
56,Wyoming,2016,2060.0,0.0,5.0,275.0,7.0,352.6,0.0,0.9,47.1,1.2,,,,,6.3,6.9,11.5,17.4
56,Wyoming,2017,2142.0,0.0,4.0,412.0,4.0,370.0,0.0,0.7,71.2,0.7,,,,,7.6,7.1,12.3,18.4
56,Wyoming,2018,2169.0,0.0,11.0,311.0,23.0,375.5,0.0,1.9,53.8,4.0,,,,,7.1,6.7,10.5,17.4
56,Wyoming,2019,2189.0,0.0,10.0,448.0,11.0,378.2,0.0,1.7,77.4,1.9,,,,,6.6,5.5,12.3,16.8
56,Wyoming,2020,1961.0,1.0,6.0,392.0,11.0,339.7,16.3,1.0,67.9,1.9,,,,,5.3,6.2,11.3,15.9
56,Wyoming,2021,2078.0,0.0,10.0,523.0,16.0,359.0,0.0,1.7,90.4,2.8,,,,,7.8,6.4,12.2,11.5
